ID,HH_ID,HH_WEIGHT,HH_GEO_ACC,H_STATE,H_COUNTY,H_CPA,H_MCD,H_TRACT,H_TAZ,A_TYPE,HH_TOT_TRIPS,HH_MO_TRIPS,HH_NM_TRIPS,GPS_Factor,F_HH_TOT_TRIPS,F_HH_MO_TRIPS,F_HH_NM_TRIPS,HH_SIZE,HH_WORK,TOT_VEH,OP_VEH,VEH_OUT,TOT_BIKE,TOLL_ACCNT,CAR_SHARE,RES_TYPE,INCOME,TRAV_DATE,TRAV_DOW,HOLIDAY,HOL_TYPE,OV_SAMPLE,STUDY,RECRUIT,RETRIEVE,R_LANG,SURV_LANG
8323,1117189,318.9901217,1,42,42045,045_203,4204586968,42045402100,4463,4,2,2,0,1.17,2.34,2.34,0,2,0,2,2,50,0,2,2,2,5,5/13/2013,1,,0,0,2,1,2,1,1
8324,1117211,228.5733628,1,42,42101,101_103,4210160000,42101000804,44,1,2,2,0,1.17,2.34,2.34,0,1,1,1,1,10,0,2,2,2,5,5/15/2013,3,,0,1,2,1,3,1,1
8325,1117455,191.6174097,1,34,34007,007_805,3400781740,34007609203,22835,5,7,7,0,1.12,7.84,7.84,0,1,1,1,1,32,0,2,2,1,6,5/17/2013,5,,0,0,2,1,3,1,1
8326,1117471,330.9316573,1,34,34015,015_906,3401547250,34015501603,25024,4,2,2,0,1.17,2.34,2.34,0,1,1,2,2,3,0,1,2,1,4,5/21/2013,2,,0,0,2,1,3,1,1
8327,1117929,293.3672594,1,42,42101,101_108,4210160000,42101020900,3203,3,7,5,2,1.12,7.84,5.6,2.24,2,2,2,2,30,1,1,2,2,6,5/20/2013,1,,0,0,2,1,2,1,1
8328,1117964,208.3021333,1,42,42045,045_201,4204578776,42045406801,4052,4,11,11,0,1.17,12.87,12.87,0,1,1,1,1,30,1,2,2,5,5,5/23/2013,4,,0,0,2,1,2,1,1
8329,1118404,140.103865,1,34,34005,005_701,3400563660,34005700200,20077,4,12,5,7,1.15,13.8,5.75,8.05,2,2,2,2,5,3,2,2,1,9,5/15/2013,3,,0,0,2,1,3,1,1
8330,1118534,367.5359995,1,42,42091,091_409,4209177152,42091206906,11634,5,20,18,2,1.17,23.4,21.06,2.34,6,1,2,2,6,4,1,2,1,5,5/15/2013,3,,0,0,2,1,2,1,1
8331,1119130,344.3826828,1,42,42045,045_205,4204579248,42045407903,4831,4,10,9,1,1.15,11.5,10.35,1.15,7,3,5,5,20,0,1,2,1,8,5/15/2013,3,,0,0,2,1,3,1,1
8332,1119315,342.1442569,1,42,42101,101_107,4210160000,42101016902,433,3,3,0,3,1.17,3.51,0,3.51,3,1,1,1,100,0,2,2,2,4,5/28/2013,2,,0,1,2,1,3,1,1
8333,1119666,432.8125428,1,42,42091,091_410,4209179176,42091200305,11843,4,7,5,2,1.15,8.05,5.75,2.3,4,3,3,3,10,2,1,2,1,8,5/20/2013,1,,0,0,2,1,3,1,1
8334,1119965,188.9995934,1,42,42045,045_203,4204514264,42045403300,4404,4,4,4,0,1.17,4.68,4.68,0,1,1,1,1,32,0,1,2,1,2,5/21/2013,2,,0,1,2,1,2,1,1
8335,1120056,155.0379824,1,34,34005,005_702,3400547880,34005700502,20255,4,0,0,0,1.17,0,0,0,1,0,1,1,2,0,1,2,1,5,5/15/2013,3,,0,0,2,1,3,1,1
8336,1120301,163.117764,1,42,42101,101_115,4210160000,42101027000,2626,4,9,1,8,1.17,10.53,1.17,9.36,1,1,1,1,40,3,2,1,1,5,5/15/2013,3,,0,0,2,1,3,1,1
8337,1120772,263.4337845,1,42,42029,029_306,4202983080,42029302703,7036,4,4,4,0,1.15,4.6,4.6,0,2,2,2,1,5,2,1,2,1,8,5/15/2013,3,,0,0,2,1,2,1,1
8338,1121027,224.4878159,1,34,34007,007_802,3400712280,34007603503,22207,4,22,22,0,1.15,25.3,25.3,0,4,2,2,2,2,3,1,1,1,8,5/15/2013,3,,0,0,2,1,2,1,1
8339,1121325,187.7683082,1,42,42101,101_103,4210160000,42101001201,27,3,8,5,3,1.12,8.96,5.6,3.36,2,1,1,1,9000,0,1,2,2,7,5/27/2013,1,Memorial Day,1,1,2,1,3,1,1
8340,1121606,158.5368871,1,42,42091,091_413,4209161664,42091204010,12416,4,2,2,0,1.17,2.34,2.34,0,1,0,1,1,10,0,1,2,1,2,5/17/2013,5,,0,0,2,1,3,1,1
8341,1122251,386.1391048,1,42,42101,101_114,4210160000,42101030100,1608,3,10,8,2,1.17,11.7,9.36,2.34,3,1,2,2,25,0,1,2,2,4,5/15/2013,3,,0,0,2,1,3,1,1
8342,1122372,612.6405966,1,42,42045,045_202,4204573032,42045407803,4242,4,16,16,0,1.12,17.92,17.92,0,4,1,2,2,2,3,2,2,1,7,5/21/2013,2,,0,0,2,1,2,1,1
8343,1123009,382.9428742,1,42,42101,101_104,4210160000,42101032100,3003,3,13,11,2,1.17,15.21,12.87,2.34,2,1,2,2,20,0,1,2,2,5,5/23/2013,4,,0,0,2,1,3,1,1
8344,1123389,430.191317,1,42,42091,091_403,4209154656,42091203902,10421,4,0,0,0,1.17,0,0,0,1,0,0,0,,0,2,2,5,2,5/15/2013,3,,0,1,2,1,3,1,1
8345,1123436,166.613505,1,42,42045,045_206,4204533144,42045408700,5016,4,7,7,0,1.12,7.84,7.84,0,2,1,2,2,9000,0,1,2,1,6,5/27/2013,1,Memorial Day,1,0,2,1,2,1,1
8346,1124161,370.8346279,1,42,42029,029_313,4202922000,42029311000,8414,5,0,0,0,1.12,0,0,0,3,1,2,2,50,1,2,2,1,7,5/15/2013,3,,0,0,2,1,2,1,1
8347,1124326,46.56403199,1,42,42045,045_204,4204512442,42045410200,4606,5,2,2,0,1.15,2.3,2.3,0,2,0,1,1,20,0,2,2,1,9,5/24/2013,5,,0,0,2,1,2,1,1
8348,1124573,547.9385968,1,34,34007,007_801,3400757660,34007610500,22063,4,2,2,0,1.17,2.34,2.34,0,2,1,2,1,2,0,1,2,1,5,5/13/2013,1,,0,0,2,1,3,1,1
8349,1124671,138.2867107,1,42,42101,101_103,4210160000,42101000100,105,1,10,7,3,1.15,11.5,8.05,3.45,2,1,2,2,15,0,1,1,5,9,5/13/2013,1,,0,0,2,1,2,1,1
8350,1125093,180.5340815,1,34,34021,021_604,3402180240,34021004307,18633,4,10,4,6,1.15,11.5,4.6,6.9,2,2,3,2,10,0,1,1,1,8,5/23/2013,4,,0,0,2,1,3,1,1
8351,1125898,606.7612136,1,42,42101,101_117,4210160000,42101024200,2404,3,6,5,1,1.17,7.02,5.85,1.17,1,1,1,1,9000,0,2,1,5,3,5/23/2013,4,,0,0,2,1,3,1,1
8352,1126547,317.9730521,1,42,42101,101_108,4210160000,42101021300,3210,3,0,0,0,1.17,0,0,0,1,0,0,0,,0,2,2,1,2,5/21/2013,2,,0,0,2,1,3,1,1
8353,1126720,275.779813,1,42,42017,017_508,4201754192,42017105202,15401,4,2,2,0,1.12,2.24,2.24,0,1,0,1,1,5,0,2,1,2,7,5/24/2013,5,,0,0,2,1,3,1,1
8354,1126876,185.5987464,1,34,34021,021_605,3402139510,34021003201,18822,4,5,5,0,1.17,5.85,5.85,0,2,0,1,1,32,0,2,2,1,5,5/29/2013,3,,0,0,2,1,2,1,1
8355,1127200,209.5853359,1,34,34007,007_803,3400702200,34007605602,22401,4,12,12,0,1.12,13.44,13.44,0,3,1,3,3,30,0,1,2,1,6,5/24/2013,5,,0,0,2,1,2,1,1
8356,1127807,465.8824048,1,42,42045,045_203,4204541440,42045402000,4419,4,4,4,0,1.17,4.68,4.68,0,1,0,1,1,9000,0,2,2,5,2,5/24/2013,5,,0,0,2,1,2,1,1
8357,1128307,665.8931041,1,42,42101,101_108,4210160000,42101021800,3219,4,7,7,0,1.17,8.19,8.19,0,1,0,1,1,50,0,2,2,5,2,5/20/2013,1,,0,0,2,1,3,1,1
8358,1128652,207.6198442,1,34,34021,021_604,3402160900,34021004201,18618,4,9,8,1,1.13,10.17,9.04,1.13,2,2,3,3,5,7,1,1,1,99,5/21/2013,2,,0,0,2,1,2,1,1
8359,1129119,221.2685192,1,42,42017,017_509,4201745112,42017101403,15636,4,6,6,0,1.17,7.02,7.02,0,2,2,2,2,10,0,1,2,1,5,5/20/2013,1,,0,0,2,1,3,1,1
8360,1129257,150.018868,1,42,42091,091_412,4209138000,42091202100,12244,3,2,2,0,1.12,2.24,2.24,0,1,0,1,1,80,0,1,2,5,6,5/22/2013,3,,0,1,2,1,2,1,1
8361,1129481,194.9681723,1,42,42091,091_404,4209143312,42091208603,10606,5,4,4,0,1.17,4.68,4.68,0,1,0,1,1,9000,0,2,2,5,3,5/22/2013,3,,0,0,2,1,3,1,1
8362,1129526,347.3895188,1,34,34021,021_605,3402139510,34021003100,18819,4,0,0,0,1.17,0,0,0,1,0,1,1,40,0,2,2,3,1,5/27/2013,1,Memorial Day,1,0,2,1,3,1,1
8363,1129587,166.2122649,1,34,34005,005_704,3400557510,34005704801,20647,5,18,18,0,1.12,20.16,20.16,0,3,1,3,3,20,1,1,2,1,6,5/22/2013,3,,0,0,2,1,3,1,1
8364,1129603,620.6093601,1,42,42091,091_402,4209179136,42091205808,10227,4,17,17,0,1.12,19.04,19.04,0,4,3,3,3,10,4,1,2,1,7,5/24/2013,5,,0,0,2,1,2,1,1
8365,1129653,223.6171724,1,42,42029,029_306,4202920824,42029303901,7002,5,0,0,0,1.15,0,0,0,2,1,2,2,25,2,1,2,1,9,5/21/2013,2,,0,0,2,1,3,1,1
8366,1130199,153.5469408,1,42,42101,101_103,4210160000,42101013401,139,3,15,5,10,1.15,17.25,5.75,11.5,3,2,1,1,9000,2,2,1,2,8,5/20/2013,1,,0,1,2,1,3,1,1
8367,1130571,243.7405593,1,42,42091,091_405,4209115192,42091206300,10801,4,10,4,6,1.12,11.2,4.48,6.72,2,0,2,2,6,4,1,2,1,7,5/21/2013,2,,0,0,2,1,3,1,1
8368,1130747,191.904772,1,34,34007,007_802,3400712280,34007603507,22203,4,3,3,0,1.17,3.51,3.51,0,1,0,1,1,15,0,2,2,3,5,5/22/2013,3,,0,0,2,1,2,1,1
8369,1131053,108.7357108,1,42,42017,017_505,4201709816,42017104502,14801,5,4,4,0,1.17,4.68,4.68,0,2,0,4,3,32,2,1,2,1,4,5/21/2013,2,,0,0,2,1,3,1,1
8370,1131306,319.3944275,1,42,42101,101_118,4210160000,42101031401,2802,3,4,2,2,1.12,4.48,2.24,2.24,2,2,2,2,18,2,1,2,2,6,5/21/2013,2,,0,0,2,1,3,1,1
8371,1131809,53.55744047,1,42,42101,101_118,4210160000,42101034100,2824,4,2,2,0,1.15,2.3,2.3,0,1,0,1,1,9000,0,2,2,3,9,5/30/2013,4,,0,0,2,1,3,1,1
8372,1132241,161.5870672,1,34,34021,021_605,3402139510,34021003202,18823,4,12,12,0,1.15,13.8,13.8,0,3,1,2,2,15,5,1,1,1,8,5/21/2013,2,,0,0,2,1,3,1,1
8373,1132330,259.8320082,1,42,42029,029_306,4202920824,42029303901,7002,5,12,12,0,1.15,13.8,13.8,0,6,3,6,4,20,5,1,2,1,8,5/20/2013,1,,0,0,2,1,3,1,1
8374,1132482,469.9540484,1,34,34005,005_702,3400547880,34005700502,20252,4,22,22,0,1.17,25.74,25.74,0,2,2,2,2,8,2,1,2,1,5,5/24/2013,5,,0,0,2,1,2,1,1
8375,1132664,336.8987988,1,42,42091,091_408,4209145096,42091207004,11416,4,4,4,0,1.17,4.68,4.68,0,2,0,2,2,15,0,1,2,2,4,5/23/2013,4,,0,0,2,1,3,1,1
8377,1133077,202.3630673,1,34,34005,005_704,3400553070,34005704500,20627,5,4,4,0,1.17,4.68,4.68,0,2,2,4,4,50,4,1,2,1,5,5/30/2013,4,,0,0,2,1,3,1,1
8378,1133303,355.6323375,1,42,42029,029_311,4202977344,42029300101,8028,4,25,25,0,1.15,28.75,28.75,0,4,1,3,2,3,3,1,2,1,9,5/28/2013,2,,0,0,2,1,3,1,1
8379,1133415,276.7446888,1,34,34007,007_803,3400728800,34007606000,22426,4,2,2,0,1.17,2.34,2.34,0,1,0,1,1,9000,0,1,2,2,5,5/22/2013,3,,0,0,2,1,3,1,1
8380,1133661,168.5868599,1,42,42017,017_505,4201761616,42017104204,14812,5,15,14,1,1.12,16.8,15.68,1.12,2,1,2,2,30,0,1,2,2,6,5/22/2013,3,,0,0,2,1,3,1,1
8381,1133954,207.2361516,1,34,34005,005_703,3400548900,34005704600,20420,4,10,10,0,1.17,11.7,11.7,0,2,1,4,3,50,2,1,2,1,1,5/31/2013,5,,0,0,2,1,3,1,1
8382,1134127,131.6137905,1,42,42045,045_201,4204578776,42045406801,4052,4,5,5,0,1.17,5.85,5.85,0,1,1,1,1,50,0,1,2,1,5,5/22/2013,3,,0,0,2,1,2,1,1
8383,1135131,170.739526,1,42,42029,029_306,4202983080,42029302704,7040,4,8,8,0,1.17,9.36,9.36,0,3,1,3,2,2,0,1,2,1,4,5/31/2013,5,,0,0,2,1,2,1,1
8384,1135295,161.5873868,1,34,34007,007_804,3400704750,34007607000,22602,4,4,4,0,1.12,4.48,4.48,0,2,2,2,2,50,0,2,2,1,6,5/24/2013,5,,0,0,2,1,2,1,1
8385,1135719,153.3230025,1,42,42045,045_203,4204515232,42045403104,4406,3,9,7,2,1.12,10.08,7.84,2.24,2,0,2,2,5,2,2,2,1,7,5/20/2013,1,,0,1,2,1,3,1,1
8386,1136014,202.4116881,1,42,42091,091_404,4209179256,42091206102,10617,5,2,2,0,1.17,2.34,2.34,0,1,1,1,1,3,0,2,2,1,3,5/21/2013,2,,0,0,2,1,3,1,1
8387,1136078,613.7381262,1,34,34015,015_902,3401582840,34015502200,24223,6,12,12,0,1.17,14.04,14.04,0,2,0,2,2,8,0,1,2,1,5,5/21/2013,2,,0,0,2,1,2,1,1
8388,1136258,505.6915991,1,42,42091,091_409,4209177152,42091206905,11637,5,2,2,0,1.17,2.34,2.34,0,1,0,0,0,,0,2,2,2,3,5/22/2013,3,,0,0,2,1,3,1,1
8389,1136628,220.150931,1,34,34005,005_704,3400512670,34005704302,20603,6,20,20,0,1.13,22.6,22.6,0,4,4,5,5,10,3,1,2,1,99,5/22/2013,3,,0,0,2,1,2,1,1
8390,1136756,125.3749293,1,42,42029,029_304,4202959136,42029311100,6620,4,2,2,0,1.12,2.24,2.24,0,1,0,1,1,9000,0,2,2,3,6,5/31/2013,5,,0,0,2,1,3,1,1
8391,1136798,86.98326822,1,42,42045,045_206,4204563264,42045409701,5049,4,4,3,1,1.15,4.6,3.45,1.15,2,1,2,2,32,1,1,1,1,8,5/21/2013,2,,0,0,2,1,3,1,1
8392,1137006,472.8508636,1,34,34015,015_906,3401547250,34015501608,25029,5,2,2,0,1.12,2.24,2.24,0,1,1,1,1,1,0,2,2,1,6,5/23/2013,4,,0,0,2,1,2,1,1
8393,1137479,591.7278265,1,42,42045,045_206,4204563264,42045409701,5049,4,12,4,8,1.12,13.44,4.48,8.96,4,1,1,1,5,1,2,2,1,7,5/30/2013,4,,0,0,2,1,2,1,1
8394,1137492,645.039205,1,42,42091,091_403,4209154656,42091203500,10427,4,6,5,1,1.17,7.02,5.85,1.17,1,1,1,1,18,0,2,2,3,5,5/22/2013,3,,0,1,2,1,2,1,1
8395,1137652,145.8729746,1,42,42029,029_306,4202921192,42029302804,7012,5,19,19,0,1.13,21.47,21.47,0,3,1,3,3,25,0,1,1,1,99,5/22/2013,3,,0,0,2,1,3,1,1
8396,1137871,832.5694901,1,34,34007,007_802,3400776220,34007607507,22251,4,9,6,3,1.17,10.53,7.02,3.51,2,2,1,1,100,0,2,2,4,5,5/28/2013,2,,0,0,2,1,2,1,1
8397,1137927,191.904772,1,34,34007,007_803,3400714260,34007604400,22410,4,6,6,0,1.17,7.02,7.02,0,1,0,1,1,200,1,1,1,5,5,5/22/2013,3,,0,0,2,1,2,1,1
8398,1138512,90.94980898,1,42,42045,045_202,4204564800,42045404003,4230,4,4,0,4,1.15,4.6,0,4.6,2,2,1,1,20,0,1,2,1,9,5/21/2013,2,,0,0,2,1,3,1,1
8399,1140251,110.7487133,1,42,42045,045_206,4204563264,42045409803,5060,3,11,11,0,1.15,12.65,12.65,0,2,0,2,2,8,0,1,1,1,8,5/21/2013,2,,0,0,2,1,3,1,1
8400,1140435,168.4336598,1,42,42029,029_312,4202968288,42029300502,8217,5,6,6,0,1.17,7.02,7.02,0,1,0,1,1,20,0,2,2,1,2,5/20/2013,1,,0,0,2,1,3,1,1
8401,1140529,95.96172631,1,34,34015,015_903,3401577180,34015501203,24409,4,4,4,0,1.17,4.68,4.68,0,1,0,1,1,10,0,1,2,1,5,5/23/2013,4,,0,0,2,1,3,1,1
8402,1140689,40.32080434,1,42,42017,017_504,4201753296,42017104800,14625,4,0,0,0,1.15,0,0,0,1,0,1,1,3,0,2,2,1,8,5/23/2013,4,,0,0,2,1,3,1,1
8403,1140733,129.4658101,1,42,42017,017_507,4201781144,42017104902,15244,5,3,2,1,1.17,3.51,2.34,1.17,2,0,2,2,3,0,2,2,1,2,5/24/2013,5,,0,0,2,1,3,1,1
8404,1140979,194.6042934,1,42,42091,091_410,4209133088,42091200401,11803,4,0,0,0,1.17,0,0,0,1,0,1,1,9000,0,2,2,5,2,5/29/2013,3,,0,0,2,1,3,1,1
8405,1141132,46.8502605,1,34,34021,021_605,3402139510,34021003301,18831,4,6,5,1,1.12,6.72,5.6,1.12,1,0,1,1,10,1,1,2,1,7,5/22/2013,3,,0,0,2,1,3,1,1
8406,1141394,139.9299519,1,34,34015,015_905,3401543440,34015500702,24822,4,2,2,0,1.17,2.34,2.34,0,2,0,2,2,10,0,2,2,1,5,5/21/2013,2,,0,0,2,1,3,1,1
8407,1141413,290.3428843,1,34,34015,015_903,3401577180,34015501210,24419,4,3,3,0,1.12,3.36,3.36,0,1,1,1,1,6,0,2,2,1,6,5/21/2013,2,,0,0,2,1,3,1,1
8408,1141638,415.6976476,1,42,42101,101_111,4210160000,42101010500,1222,3,2,0,2,1.17,2.34,0,2.34,1,0,0,0,,0,2,2,2,2,5/24/2013,5,,0,0,2,1,3,1,1
8409,1141959,638.772962,1,34,34005,005_704,3400543290,34005701402,20607,5,4,4,0,1.17,4.68,4.68,0,1,0,1,1,2,0,2,2,1,4,5/20/2013,1,,0,0,2,1,3,1,1
8410,1142157,71.2483343,1,42,42091,091_401,4209144976,42091204400,10011,4,11,11,0,1.15,12.65,12.65,0,2,0,2,2,15,2,1,1,1,8,5/21/2013,2,,0,0,2,1,3,1,1
8411,1142178,48.53294631,1,42,42045,045_206,4204533144,42045408700,5016,4,0,0,0,1.15,0,0,0,1,0,1,1,3,0,2,2,1,9,5/23/2013,4,,0,0,2,1,3,1,1
8412,1143035,197.304444,1,42,42045,045_203,4204518160,42045403001,4410,4,0,0,0,1.17,0,0,0,1,0,1,1,16,0,2,2,2,2,5/28/2013,2,,0,1,2,1,3,1,1
8413,1143069,157.3231902,1,42,42029,029_311,4202977344,42029300109,8017,4,16,9,7,1.13,18.08,10.17,7.91,2,2,2,2,10,2,1,1,1,99,5/24/2013,5,,0,0,2,1,3,1,1
8414,1143748,199.5519077,1,34,34021,021_606,3402133180,34021003905,19014,5,16,16,0,1.15,18.4,18.4,0,3,2,2,2,5,5,1,2,1,8,5/20/2013,1,,0,0,2,1,3,1,1
8415,1143807,138.3343689,1,42,42029,029_310,4202985352,42029300301,7820,5,6,6,0,1.17,7.02,7.02,0,2,0,3,3,32,0,1,2,1,2,5/30/2013,4,,0,0,2,1,2,1,1
8416,1143811,171.7556139,1,42,42045,045_203,4204579000,42045401302,4436,4,2,2,0,1.17,2.34,2.34,0,3,1,2,2,25,0,1,2,1,4,5/21/2013,2,,0,0,2,1,3,1,1
8417,1143876,95.20110716,1,42,42091,091_403,4209145080,42091210700,10418,5,2,2,0,1.17,2.34,2.34,0,1,0,1,1,5,0,1,1,1,5,5/22/2013,3,,0,0,2,1,2,1,1
8418,1143931,471.8045459,1,42,42091,091_406,4209153664,42091208301,11019,5,7,7,0,1.12,7.84,7.84,0,3,2,2,2,7,2,1,1,1,7,5/20/2013,1,,0,0,2,1,2,1,1
8419,1144109,427.7861302,1,34,34007,007_805,3400712550,34007609000,22808,5,6,6,0,1.12,6.72,6.72,0,4,3,2,2,5,2,1,2,1,7,5/28/2013,2,,0,0,2,1,3,1,1
8420,1144657,189.1034548,1,34,34005,005_703,3400568610,34005703203,20427,5,9,9,0,1.17,10.53,10.53,0,1,0,1,1,30,1,1,2,1,2,5/22/2013,3,,0,0,2,1,3,1,1
8421,1144827,159.6457743,1,42,42029,029_313,4202954936,42029301402,8417,5,3,3,0,1.13,3.39,3.39,0,2,2,3,3,6,4,1,2,1,99,5/30/2013,4,,0,0,2,1,2,1,1
8422,1145072,264.2897154,1,42,42017,017_504,4201753304,42017102002,14628,5,5,5,0,1.17,5.85,5.85,0,2,0,2,2,6,2,1,2,1,4,5/24/2013,5,,0,0,2,1,3,1,1
8423,1145113,509.0605192,1,42,42017,017_507,4201754688,42017105013,15212,4,14,10,4,1.12,15.68,11.2,4.48,3,3,4,4,6,2,1,1,1,6,5/20/2013,1,,0,0,2,1,3,1,1
8424,1145205,258.1397582,1,42,42017,017_502,4201773016,42017103400,14211,6,0,0,0,1.17,0,0,0,2,2,2,2,10,0,2,2,1,5,5/24/2013,5,,0,0,2,1,3,1,1
8425,1145659,324.1123572,1,42,42045,045_206,4204563264,42045409601,5044,4,3,3,0,1.12,3.36,3.36,0,1,0,1,1,9000,0,2,2,5,6,5/22/2013,3,,0,0,2,1,3,1,1
8426,1145846,127.1794019,1,34,34015,015_906,3401547250,34015501603,25023,4,12,12,0,1.12,13.44,13.44,0,2,0,2,2,15,2,2,2,1,6,5/22/2013,3,,0,0,2,1,3,1,1
8427,1146044,114.8489825,1,42,42091,091_410,4209135808,42091200507,11810,4,5,5,0,1.15,5.75,5.75,0,2,2,2,2,50,0,1,1,2,8,5/23/2013,4,,0,0,2,1,3,1,1
8428,1146087,841.3435661,1,42,42101,101_104,4210160000,42101032300,3005,3,8,8,0,1.17,9.36,9.36,0,3,1,2,2,6,1,2,2,2,5,5/21/2013,2,,0,0,2,1,3,1,1
8429,1146135,914.7070572,1,42,42101,101_116,4210160000,42101035302,3612,4,1,0,1,1.17,1.17,0,1.17,2,1,2,2,30,0,2,2,2,3,5/22/2013,3,,0,0,2,1,3,1,1
8430,1146908,331.6047336,1,42,42101,101_109,4210160000,42101018001,610,3,2,2,0,1.17,2.34,2.34,0,2,0,1,1,15,0,2,2,2,3,5/20/2013,1,,0,0,2,1,3,1,1
8431,1146964,242.6274276,1,42,42017,017_501,4201749384,42017106402,14013,4,3,0,3,1.15,3.45,0,3.45,2,1,2,2,2,0,2,2,1,9,5/21/2013,2,,0,0,2,1,3,1,1
8432,1146989,271.848135,1,42,42101,101_103,4210160000,42101012500,133,2,3,0,3,1.12,3.36,0,3.36,1,1,0,0,,0,2,1,5,6,5/22/2013,3,,0,0,2,1,2,1,1
8433,1147054,210.8563572,1,42,42101,101_110,4210160000,42101007102,1006,3,9,0,9,1.17,10.53,0,10.53,1,1,0,0,,0,2,2,2,5,5/30/2013,4,,0,1,2,1,2,1,1
8434,1147207,100.7959275,1,42,42017,017_505,4201709816,42017104503,14803,5,2,0,2,1.15,2.3,0,2.3,1,1,2,2,10,3,1,2,1,8,5/23/2013,4,,0,0,2,1,2,1,1
8435,1147313,154.9198971,1,34,34005,005_701,3400581440,34005702803,20079,4,2,2,0,1.12,2.24,2.24,0,2,2,2,2,10,1,1,2,1,7,5/20/2013,1,,0,1,2,1,3,1,1
8436,1147926,108.6572416,1,42,42101,101_113,4210160000,42101036501,3422,4,0,0,0,1.15,0,0,0,1,0,0,0,,0,2,2,5,9,5/27/2013,1,Memorial Day,1,0,2,1,3,1,1
8437,1148324,354.6810396,1,42,42091,091_403,4209145080,42091206005,10415,4,6,6,0,1.15,6.9,6.9,0,3,3,3,3,20,0,1,2,1,8,5/24/2013,5,,0,0,2,1,2,1,1
8438,1148753,159.1787696,1,42,42091,091_411,4209184888,42091203208,12028,4,4,4,0,1.17,4.68,4.68,0,1,0,1,1,20,0,2,2,2,2,5/22/2013,3,,0,0,2,1,3,1,1
8439,1148808,542.6375024,1,42,42091,091_410,4209179176,42091200308,11836,4,8,8,0,1.17,9.36,9.36,0,3,3,3,3,20,2,2,2,1,5,5/30/2013,4,,0,1,2,1,3,1,1
8440,1149672,100.2432004,1,42,42091,091_412,4209112968,42091202301,12234,4,22,22,0,1.15,25.3,25.3,0,2,1,3,2,5,0,1,2,1,8,5/22/2013,3,,0,0,2,1,3,1,1
8441,1150249,223.6430418,1,34,34015,015_905,3401530180,34015502001,24817,5,8,8,0,1.17,9.36,9.36,0,2,0,1,1,30,0,1,2,1,5,5/24/2013,5,,0,0,2,1,2,1,1
8442,1150453,253.9769224,1,42,42101,101_115,4210160000,42101027100,2627,3,2,2,0,1.12,2.24,2.24,0,2,1,1,1,3,0,2,2,1,6,5/20/2013,1,,0,0,2,1,3,1,1
8443,1150806,100.7127888,1,34,34021,021_603,3402119780,34021004406,18414,4,9,5,4,1.15,10.35,5.75,4.6,2,1,2,2,15,1,1,1,1,8,5/21/2013,2,,0,0,2,1,3,1,1
8444,1150964,125.6257832,1,42,42045,045_202,4204564800,42045410601,4224,4,5,5,0,1.17,5.85,5.85,0,2,0,1,1,2,0,2,2,1,4,5/24/2013,5,,0,0,2,1,3,1,1
8445,1151131,245.3874524,1,34,34007,007_804,3400726760,34007608202,22623,4,14,10,4,1.15,16.1,11.5,4.6,3,1,1,1,9000,1,2,1,2,8,5/22/2013,3,,0,0,2,1,2,1,1
8446,1151329,189.8610571,1,42,42091,091_410,4209135808,42091200502,11811,4,9,9,0,1.12,10.08,10.08,0,3,2,4,4,15,2,2,2,1,6,5/31/2013,5,,0,0,2,1,3,1,1
8447,1151566,155.0275214,1,42,42017,017_511,4201725112,42017105811,16008,4,10,10,0,1.12,11.2,11.2,0,2,2,4,4,5,2,1,1,1,7,5/30/2013,4,,0,1,2,1,3,1,1
8448,1152004,348.3790887,1,34,34007,007_802,3400728770,34007606300,22239,4,0,0,0,1.12,0,0,0,3,2,1,1,20,4,1,1,2,6,5/27/2013,1,Memorial Day,1,0,2,1,3,1,1
8449,1152138,206.1904548,1,42,42017,017_511,4201744968,42017105510,16028,4,4,3,1,1.17,4.68,3.51,1.17,1,0,1,1,50,2,2,2,3,4,5/28/2013,2,,0,0,2,1,3,1,1
8450,1152308,167.7410035,1,42,42091,091_410,4209135808,42091200505,11820,5,2,2,0,1.17,2.34,2.34,0,1,1,1,1,12,0,1,2,1,4,5/31/2013,5,,0,0,2,1,2,1,1
8451,1152555,97.30812092,1,34,34021,021_604,3402180240,34021004304,18623,5,10,10,0,1.12,11.2,11.2,0,2,0,1,1,10,0,2,2,1,6,5/30/2013,4,,0,0,2,1,3,1,1
8452,1152821,201.2923532,1,34,34007,007_804,3400726760,34007608209,22622,4,8,5,3,1.15,9.2,5.75,3.45,3,3,3,3,5,2,1,2,1,9,5/31/2013,5,,0,0,2,1,3,1,1
8453,1153752,92.50859182,1,34,34007,007_803,3400703250,34007606600,22407,4,9,9,0,1.15,10.35,10.35,0,2,0,2,2,30,0,2,2,1,9,5/29/2013,3,,0,0,2,1,3,1,1
8454,1154474,327.4091526,1,42,42091,091_403,4209183696,42091203402,10441,4,19,19,0,1.12,21.28,21.28,0,5,2,2,2,10,4,1,2,1,7,5/30/2013,4,,0,0,2,1,3,1,1
8455,1155353,370.0718858,1,42,42091,091_403,4209186496,42091206801,10448,5,0,0,0,1.12,0,0,0,2,1,2,2,3,2,2,2,1,7,5/28/2013,2,,0,0,2,1,3,1,1
